Dia;Dia;TM;TX;TN;HRM;PPT;PM;Volum
2014-05-01;2014-05-01;12.7;21.1;7.4;80.0;2.0;915.1;96.3141
2014-05-02;2014-05-02;12.0;19.3;5.8;62.0;0.1;913.8;96.6713
2014-05-03;2014-05-03;13.2;20.3;5.7;39.0;0.0;914.2;96.9894
2014-05-04;2014-05-04;12.1;20.6;5.6;70.0;0.0;914.9;97.2386
2014-05-05;2014-05-05;13.4;22.3;6.5;66.0;0.0;916.7;97.4813
2014-05-06;2014-05-06;13.7;23.0;6.6;64.0;0.0;918.2;97.6853
2014-05-07;2014-05-07;15.8;24.6;9.5;56.0;0.0;919.1;97.8668
2014-05-08;2014-05-08;16.4;25.6;9.3;62.0;0.0;920.7;98.0528
2014-05-09;2014-05-09;18.1;26.8;11.4;62.0;0.0;920.9;98.2413
2014-05-10;2014-05-10;17.9;27.5;11.1;68.0;0.0;919.4;98.3857
2014-05-11;2014-05-11;14.9;21.3;10.1;80.0;1.2;917.6;98.4932
2014-05-12;2014-05-12;12.0;19.4;8.2;83.0;4.6;917.8;98.5944
2014-05-13;2014-05-13;10.1;18.4;5.0;84.0;10.2;919.7;98.7069
2014-05-14;2014-05-14;12.1;20.2;4.3;54.0;0.0;925.1;98.798
2014-05-15;2014-05-15;13.8;22.9;6.4;54.0;0.0;922.7;98.85
2014-05-16;2014-05-16;13.3;22.3;5.1;61.0;0.0;918.3;98.8833
2014-05-17;2014-05-17;12.5;22.9;6.6;74.0;0.1;916.0;98.8699
2014-05-18;2014-05-18;13.1;22.0;7.9;71.0;3.3;913.3;98.8324
2014-05-19;2014-05-19;13.3;21.8;8.0;79.0;0.1;909.8;98.7768
2014-05-20;2014-05-20;13.7;19.9;8.6;77.0;0.7;913.3;98.6958
2014-05-21;2014-05-21;14.3;19.5;10.4;86.0;0.1;910.8;98.5862
2014-05-22;2014-05-22;13.3;20.6;5.9;65.0;0.0;912.2;98.4914
2014-05-23;2014-05-23;10.9;18.7;4.6;64.0;0.0;913.4;98.3874
2014-05-24;2014-05-24;11.1;16.9;5.0;67.0;0.0;917.5;98.2444
2014-05-25;2014-05-25;11.8;18.7;7.4;69.0;4.5;917.2;98.1095
2014-05-26;2014-05-26;9.4;14.6;6.6;91.0;10.9;917.4;98.0424
2014-05-27;2014-05-27;11.2;20.3;5.7;77.0;0.0;918.0;98.0403
2014-05-28;2014-05-28;11.6;19.5;7.2;81.0;0.5;914.5;98.0369
2014-05-29;2014-05-29;12.2;17.3;8.7;78.0;0.4;916.1;98.0458
2014-05-30;2014-05-30;10.2;16.4;7.0;89.0;18.6;918.0;98.1014
2014-05-31;2014-05-31;12.5;20.1;6.8;71.0;1.1;918.5;98.3101
2014-06-01;2014-06-01;15.8;23.5;10.2;61.0;0.0;918.9;98.4778
2014-06-02;2014-06-02;14.1;21.6;8.9;72.0;7.4;918.8;98.5984
2014-06-03;2014-06-03;14.6;22.5;7.1;73.0;0.0;917.1;98.7071
2014-06-04;2014-06-04;15.7;25.0;9.8;71.0;0.2;914.4;98.7153
2014-06-05;2014-06-05;17.0;24.4;10.9;66.0;1.0;915.9;98.6548
2014-06-06;2014-06-06;19.1;27.6;12.0;58.0;0.0;917.1;98.5837
2014-06-07;2014-06-07;21.8;29.1;15.4;43.0;0.0;918.7;98.4656
2014-06-08;2014-06-08;24.2;31.9;15.6;35.0;0.0;920.8;98.2986
2014-06-09;2014-06-09;23.7;30.7;16.6;37.0;0.0;920.2;98.1178
2014-06-10;2014-06-10;23.2;31.5;15.7;39.0;0.0;920.1;97.9362
2014-06-11;2014-06-11;21.5;30.0;13.7;47.0;0.0;923.0;97.719
2014-06-12;2014-06-12;19.7;29.1;14.2;67.0;11.6;923.3;97.5102
2014-06-13;2014-06-13;21.7;28.2;15.3;52.0;0.0;920.2;97.3061
2014-06-14;2014-06-14;18.7;28.5;12.4;72.0;13.4;915.7;97.1204
2014-06-15;2014-06-15;15.9;24.0;11.4;68.0;4.6;914.8;96.9087
2014-06-16;2014-06-16;15.9;23.2;9.0;69.0;0.0;916.4;96.6738
2014-06-17;2014-06-17;14.7;22.9;9.8;78.0;12.6;916.4;96.438
2014-06-18;2014-06-18;14.1;23.0;8.6;81.0;38.2;918.1;96.2488
2014-06-19;2014-06-19;16.6;25.3;8.3;75.0;0.2;919.5;96.1692
2014-06-20;2014-06-20;20.4;29.4;12.8;66.0;0.0;917.8;96.0264
2014-06-21;2014-06-21;21.6;29.8;14.4;54.0;0.0;917.0;95.8418
2014-06-22;2014-06-22;20.6;27.4;15.0;64.0;0.0;918.4;95.6285
2014-06-23;2014-06-23;20.2;27.9;15.7;79.0;0.1;919.3;95.3967
2014-06-24;2014-06-24;16.3;24.2;12.1;90.0;15.1;915.5;95.2819
2014-06-25;2014-06-25;14.5;18.8;11.1;96.0;3.0;913.6;95.7803
2014-06-26;2014-06-26;16.6;24.9;11.4;77.0;0.1;916.3;96.1228
2014-06-27;2014-06-27;18.3;25.9;11.6;72.0;0.0;919.4;96.3401
2014-06-28;2014-06-28;21.0;28.9;14.3;56.0;0.0;916.5;96.5106
2014-06-29;2014-06-29;15.4;23.6;10.3;79.0;15.4;916.2;96.6088
2014-06-30;2014-06-30;16.2;24.2;9.9;76.0;0.0;918.9;96.7443
2014-07-01;2014-07-01;17.4;24.6;12.1;78.0;0.0;916.5;96.7541
2014-07-02;2014-07-02;16.8;23.0;12.4;79.0;1.6;918.6;96.7193
2014-07-03;2014-07-03;16.7;20.9;11.9;60.0;1.1;920.6;96.6536
2014-07-04;2014-07-04;17.9;23.6;12.5;74.0;0.0;915.4;96.559
2014-07-05;2014-07-05;20.7;28.7;13.6;64.0;0.0;917.6;96.4499
2014-07-06;2014-07-06;19.0;26.5;15.3;70.0;1.4;915.3;96.3419
2014-07-07;2014-07-07;13.3;16.6;10.3;97.0;38.8;916.7;97.1283
2014-07-08;2014-07-08;15.9;23.8;10.8;81.0;0.0;918.5;98.6236
2014-07-09;2014-07-09;15.7;22.9;10.5;82.0;3.6;917.4;99.2427
2014-07-10;2014-07-10;16.6;25.2;10.4;73.0;0.0;917.0;99.5278
2014-07-11;2014-07-11;16.9;26.0;9.6;73.0;0.0;917.3;99.6228
2014-07-12;2014-07-12;16.5;24.2;11.4;78.0;0.0;917.6;99.5083
2014-07-13;2014-07-13;17.6;25.4;12.1;79.0;1.0;917.7;99.2845
2014-07-14;2014-07-14;18.3;26.3;13.3;85.0;1.1;919.2;99.0122
2014-07-15;2014-07-15;21.2;28.9;16.1;79.0;0.1;921.3;98.6471
2014-07-16;2014-07-16;20.8;30.4;16.9;82.0;5.2;922.2;96.9594
2014-07-17;2014-07-17;23.4;31.9;16.7;63.0;0.0;921.7;96.4761
2014-07-18;2014-07-18;23.4;31.5;14.9;53.0;1.2;919.4;96.254
2014-07-19;2014-07-19;23.5;29.9;15.0;58.0;1.7;914.8;95.9846
2014-07-20;2014-07-20;19.0;26.2;12.6;65.0;0.5;914.7;95.7586
2014-07-21;2014-07-21;18.5;27.6;10.7;67.0;0.0;919.3;95.4842
2014-07-22;2014-07-22;20.3;29.4;12.8;55.0;0.0;917.8;95.186
2014-07-23;2014-07-23;21.6;31.1;13.6;53.0;0.0;915.0;94.8707
2014-07-24;2014-07-24;22.5;31.6;16.1;60.0;0.0;915.1;94.5338
2014-07-25;2014-07-25;19.4;26.6;14.6;81.0;19.7;915.9;94.2124
2014-07-26;2014-07-26;20.6;29.5;14.9;73.0;18.0;917.4;94.0066
2014-07-27;2014-07-27;20.7;28.4;15.3;82.0;0.2;919.0;93.7496
2014-07-28;2014-07-28;17.4;21.2;13.6;96.0;47.0;916.6;93.4636
2014-07-29;2014-07-29;17.2;24.1;12.5;78.0;0.3;914.4;93.3145
2014-07-30;2014-07-30;18.8;26.9;12.5;71.0;0.0;916.2;93.1621
2014-07-31;2014-07-31;20.8;29.0;13.4;64.0;0.0;916.1;93.0097
2014-08-01;2014-08-01;19.3;28.3;15.0;81.0;4.0;913.8;92.7755
2014-08-02;2014-08-02;16.8;24.3;13.3;87.0;2.9;912.0;92.5206
2014-08-03;2014-08-03;19.3;27.1;11.7;75.0;0.0;915.3;92.3641
2014-08-04;2014-08-04;20.1;27.6;15.0;81.0;11.4;918.6;92.1882
2014-08-05;2014-08-05;18.7;26.9;15.4;90.0;3.4;920.2;91.9962
2014-08-06;2014-08-06;19.8;29.3;14.5;82.0;73.9;919.4;91.8128
2014-08-07;2014-08-07;20.2;28.2;15.9;90.0;9.6;918.7;92.5062
2014-08-08;2014-08-08;20.5;27.7;16.9;85.0;0.0;916.9;92.6051
2014-08-09;2014-08-09;21.1;28.9;16.0;73.0;0.1;916.7;92.5877
2014-08-10;2014-08-10;23.5;31.2;17.2;59.0;0.0;915.1;92.502
2014-08-11;2014-08-11;21.8;28.5;18.3;81.0;0.0;918.1;92.407
2014-08-12;2014-08-12;20.0;25.9;16.8;83.0;0.0;916.8;92.187
2014-08-13;2014-08-13;19.2;25.5;13.2;80.0;10.0;913.5;92.1032
2014-08-14;2014-08-14;16.4;24.4;9.1;68.0;0.0;918.7;92.0514
2014-08-15;2014-08-15;17.2;24.5;12.9;78.0;9.0;920.1;91.9115
2014-08-16;2014-08-16;16.4;23.1;12.6;78.0;1.2;921.6;91.7074
2014-08-17;2014-08-17;17.8;25.9;11.0;75.0;0.0;919.9;91.4926
2014-08-18;2014-08-18;19.5;28.3;13.9;82.0;0.0;915.9;91.2687
2014-08-19;2014-08-19;18.6;27.0;13.6;83.0;0.3;915.9;91.0418
2014-08-20;2014-08-20;16.4;19.3;14.2;95.0;19.9;917.9;90.7968
2014-08-21;2014-08-21;15.4;19.3;13.8;97.0;6.7;918.6;90.5862
2014-08-22;2014-08-22;15.1;19.5;12.2;98.0;34.6;917.5;90.5934
2014-08-23;2014-08-23;15.0;21.0;12.1;93.0;1.7;919.5;91.8096
2014-08-24;2014-08-24;18.4;25.1;14.1;83.0;0.0;920.7;92.2799
2014-08-25;2014-08-25;20.8;28.1;15.5;80.0;0.0;919.0;92.466
2014-08-26;2014-08-26;21.0;29.2;15.0;79.0;0.0;915.8;92.5264
2014-08-27;2014-08-27;21.1;28.7;17.0;79.0;0.0;918.2;92.5027
2014-08-28;2014-08-28;21.6;29.5;16.4;80.0;0.0;919.3;92.4224
2014-08-29;2014-08-29;19.7;26.7;14.7;79.0;1.9;919.9;92.339
2014-08-30;2014-08-30;18.7;25.6;14.9;86.0;0.6;920.3;92.2816
2014-08-31;2014-08-31;19.2;27.5;13.7;82.0;0.0;919.3;92.3877
2014-09-01;2014-09-01;20.3;28.5;14.2;79.0;0.0;917.9;92.3892
2014-09-02;2014-09-02;19.6;26.3;15.2;86.0;0.0;916.4;92.2968
2014-09-03;2014-09-03;19.0;25.2;14.3;82.0;0.0;915.3;92.1955
2014-09-04;2014-09-04;17.9;22.5;15.9;93.0;2.9;916.4;92.0712
2014-09-05;2014-09-05;17.9;24.5;13.9;92.0;6.1;917.0;92.2928
2014-09-06;2014-09-06;18.6;26.2;13.8;79.0;0.5;915.6;92.3265
2014-09-07;2014-09-07;20.4;27.6;14.8;77.0;0.0;915.8;92.2697
2014-09-08;2014-09-08;19.8;27.3;15.4;84.0;0.9;917.7;92.1961
2014-09-09;2014-09-09;17.6;27.2;13.2;83.0;1.1;919.1;92.1229
2014-09-10;2014-09-10;19.4;27.7;14.3;75.0;18.6;916.1;92.1224
2014-09-11;2014-09-11;17.8;27.5;14.9;93.0;38.1;914.6;92.1705
2014-09-12;2014-09-12;18.0;24.7;14.2;88.0;0.0;916.5;92.2397
2014-09-13;2014-09-13;19.0;27.0;14.7;86.0;0.0;918.4;92.2314
2014-09-14;2014-09-14;17.3;23.7;12.6;93.0;5.7;916.7;92.2195
2014-09-15;2014-09-15;17.5;25.1;11.9;77.0;0.0;915.7;92.2627
2014-09-16;2014-09-16;18.0;25.2;12.9;82.0;0.0;914.9;92.3633
2014-09-17;2014-09-17;18.1;24.7;14.0;87.0;0.0;911.8;92.4195
2014-09-18;2014-09-18;17.9;25.2;14.2;88.0;0.0;912.9;92.4614
2014-09-19;2014-09-19;18.9;25.6;14.7;84.0;0.0;915.5;92.4815
2014-09-20;2014-09-20;19.0;26.1;13.6;73.0;0.0;919.0;92.4895
2014-09-21;2014-09-21;17.7;24.5;14.2;75.0;0.0;920.2;92.4605
2014-09-22;2014-09-22;15.9;18.5;12.7;89.0;2.3;917.0;92.419
2014-09-23;2014-09-23;14.1;21.5;11.1;94.0;7.3;915.1;92.3602
2014-09-24;2014-09-24;13.3;18.9;9.9;92.0;0.0;917.0;92.3305
2014-09-25;2014-09-25;13.1;20.5;8.3;83.0;0.0;920.2;92.2455
2014-09-26;2014-09-26;13.2;21.0;8.7;85.0;0.0;923.5;92.1613
2014-09-27;2014-09-27;14.3;22.2;8.7;77.0;0.0;924.7;92.0592
2014-09-28;2014-09-28;14.2;19.1;11.9;92.0;54.2;924.0;92.1236
2014-09-29;2014-09-29;16.7;22.8;12.6;90.0;0.1;923.7;93.8328
2014-09-30;2014-09-30;15.5;19.4;13.2;94.0;3.0;924.9;94.7675
2014-10-01;2014-10-01;15.3;21.6;11.7;92.0;0.1;926.0;95.3464
2014-10-02;2014-10-02;15.8;22.6;12.3;85.0;0.1;925.2;95.773
2014-10-03;2014-10-03;16.1;22.7;12.5;81.0;0.0;922.7;96.0336
2014-10-04;2014-10-04;15.0;23.6;11.5;88.0;7.1;919.0;96.2203
2014-10-05;2014-10-05;13.5;19.3;10.6;94.0;13.5;917.6;96.5339
2014-10-06;2014-10-06;14.2;21.0;10.2;88.0;0.1;914.3;96.841
2014-10-07;2014-10-07;15.0;21.9;10.0;83.0;0.0;913.8;97.0039
2014-10-08;2014-10-08;15.9;23.0;10.8;76.0;0.0;914.3;97.0888
2014-10-09;2014-10-09;16.8;24.6;11.7;76.0;0.0;914.3;97.187
2014-10-10;2014-10-10;15.8;23.1;11.7;84.0;3.2;914.8;97.3157
2014-10-11;2014-10-11;14.7;22.0;10.5;86.0;0.1;915.7;97.9966
2014-10-12;2014-10-12;15.2;21.4;11.4;88.0;13.5;912.2;98.5129
2014-10-13;2014-10-13;13.1;19.3;9.5;85.0;0.1;911.2;99.0907
2014-10-14;2014-10-14;12.1;19.1;9.0;83.0;0.3;910.2;99.5396
2014-10-15;2014-10-15;12.1;17.6;8.8;83.0;0.0;912.4;99.8067
2014-10-16;2014-10-16;14.7;22.7;9.2;86.0;0.0;915.1;99.9765
2014-10-17;2014-10-17;15.4;23.1;11.4;83.0;0.0;919.0;100.089
2014-10-18;2014-10-18;16.4;25.4;11.0;64.0;0.0;922.1;100.0847
2014-10-19;2014-10-19;18.3;26.1;14.4;57.0;0.0;925.2;100.0056
2014-10-20;2014-10-20;18.1;26.0;13.6;62.0;0.0;923.2;99.902
2014-10-21;2014-10-21;17.3;24.6;13.0;61.0;0.0;921.3;99.76
2014-10-22;2014-10-22;13.3;19.6;8.9;58.0;0.0;922.3;99.6033
2014-10-23;2014-10-23;13.2;20.6;7.0;60.0;0.0;919.9;99.4243
2014-10-24;2014-10-24;16.7;23.3;10.3;48.0;0.0;918.5;99.2466
2014-10-25;2014-10-25;16.6;24.1;13.3;62.0;0.3;921.1;99.0422
2014-10-26;2014-10-26;15.0;21.1;12.0;75.0;0.0;923.1;98.8159
2014-10-27;2014-10-27;13.1;18.6;10.6;91.0;0.3;922.1;98.5782
2014-10-28;2014-10-28;12.2;17.0;10.3;91.0;0.1;918.8;98.3907
2014-10-29;2014-10-29;12.6;18.7;10.1;88.0;0.0;919.0;98.2682
2014-10-30;2014-10-30;12.8;19.8;8.9;89.0;0.0;923.0;98.127
2014-10-31;2014-10-31;13.6;18.9;10.5;77.0;0.0;924.3;97.9481
2014-11-01;2014-11-01;11.4;13.6;9.4;94.0;0.0;923.7;97.7658
2014-11-02;2014-11-02;12.8;18.4;10.1;87.0;0.0;920.4;97.5814
2014-11-03;2014-11-03;12.3;17.2;11.4;96.0;0.1;911.9;97.4465
2014-11-04;2014-11-04;7.7;11.9;3.7;99.0;20.2;898.7;97.5168
2014-11-05;2014-11-05;5.4;12.5;2.5;91.0;0.0;904.8;97.6961
2014-11-06;2014-11-06;4.2;11.3;-1.0;86.0;0.0;911.3;97.6922
2014-11-07;2014-11-07;7.6;15.7;1.8;80.0;0.1;912.5;97.6511
2014-11-08;2014-11-08;7.5;14.9;3.4;87.0;0.2;912.3;97.5753
2014-11-09;2014-11-09;5.5;7.6;2.9;96.0;0.1;908.3;97.4868
2014-11-10;2014-11-10;7.0;11.1;3.0;94.0;0.5;911.6;97.3942
2014-11-11;2014-11-11;5.3;9.7;1.2;89.0;3.1;905.7;97.3362
2014-11-12;2014-11-12;5.9;12.0;3.6;95.0;0.0;907.3;97.2917
2014-11-13;2014-11-13;7.4;14.9;3.7;89.0;0.0;912.0;97.2415
2014-11-14;2014-11-14;10.2;11.9;6.2;91.0;6.0;908.2;97.1788
2014-11-15;2014-11-15;7.5;11.7;2.4;86.0;0.1;906.6;97.2972
2014-11-16;2014-11-16;5.2;11.3;1.2;84.0;0.0;908.2;97.3788
2014-11-17;2014-11-17;5.1;9.6;2.6;91.0;0.0;907.1;97.4158
2014-11-18;2014-11-18;4.5;11.2;1.3;92.0;0.0;911.4;97.4309
2014-11-19;2014-11-19;6.9;15.9;2.2;82.0;0.0;916.7;97.4234
2014-11-20;2014-11-20;8.7;15.9;5.0;88.0;0.0;920.8;97.3905
2014-11-21;2014-11-21;9.4;17.0;6.1;92.0;0.0;920.1;97.3201
2014-11-22;2014-11-22;12.3;16.1;8.8;76.0;0.0;918.9;97.2488
2014-11-23;2014-11-23;13.6;16.7;11.4;64.0;0.0;919.4;97.1787
2014-11-24;2014-11-24;12.4;15.4;10.1;84.0;0.8;918.9;97.0852
2014-11-25;2014-11-25;11.6;16.5;9.7;93.0;3.2;917.2;96.9747
2014-11-26;2014-11-26;9.6;12.2;7.3;98.0;4.1;911.8;96.9289
2014-11-27;2014-11-27;7.5;9.6;5.0;98.0;1.7;906.6;97.0152
2014-11-28;2014-11-28;9.6;11.6;6.9;97.0;9.6;899.6;97.4881
2014-11-29;2014-11-29;9.9;10.4;9.3;99.0;38.9;901.5;99.5818
2014-11-30;2014-11-30;9.8;11.6;7.0;98.0;16.2;901.5;103.5386
2014-12-01;2014-12-01;8.1;12.8;4.5;84.0;0.0;900.1;104.4933
2014-12-02;2014-12-02;5.0;11.8;1.2;79.0;0.0;905.9;104.2684
2014-12-03;2014-12-03;2.7;5.1;1.3;97.0;0.1;909.5;104.0419
2014-12-04;2014-12-04;5.3;7.5;3.6;98.0;2.2;909.8;103.7324
2014-12-05;2014-12-05;3.4;5.2;1.1;99.0;0.3;914.1;103.6656
2014-12-06;2014-12-06;3.1;9.5;0.0;74.0;0.0;915.7;103.5544
2014-12-07;2014-12-07;3.2;9.8;-2.2;68.0;0.0;918.4;103.1797
2014-12-08;2014-12-08;3.7;8.2;0.6;77.0;0.0;920.1;102.6625
2014-12-09;2014-12-09;2.6;5.6;-0.5;45.0;0.0;919.9;102.0598
2014-12-10;2014-12-10;1.1;5.1;-2.4;53.0;0.0;924.4;101.4007
2014-12-11;2014-12-11;4.6;11.4;0.5;79.0;0.0;923.3;101.3509
2014-12-12;2014-12-12;3.2;10.0;-0.7;91.0;0.0;917.9;101.4176
2014-12-13;2014-12-13;4.6;11.5;1.8;80.0;0.0;913.6;101.6578
2014-12-14;2014-12-14;7.4;10.5;3.8;78.0;0.0;915.4;101.8991
2014-12-15;2014-12-15;5.7;9.0;4.7;95.0;5.3;915.5;102.1053
2014-12-16;2014-12-16;3.9;6.5;1.1;98.0;0.1;913.2;102.3286
2014-12-17;2014-12-17;2.5;4.6;0.0;99.0;0.0;917.8;102.5416
2014-12-18;2014-12-18;6.2;10.0;3.3;95.0;0.0;922.9;102.7328
2014-12-19;2014-12-19;6.1;7.8;2.7;98.0;0.0;926.0;102.9075
2014-12-20;2014-12-20;3.2;6.8;0.5;99.0;0.1;928.2;103.0242
2014-12-21;2014-12-21;6.4;15.2;1.3;77.0;0.0;929.1;103.1548
2014-12-22;2014-12-22;7.9;15.3;3.9;57.0;0.0;929.3;103.2577
2014-12-23;2014-12-23;8.4;15.7;4.1;49.0;0.0;926.9;103.3248
2014-12-24;2014-12-24;4.9;11.6;2.1;62.0;0.0;925.9;103.3809
2014-12-25;2014-12-25;4.3;11.4;1.1;67.0;0.0;926.5;103.4129
2014-12-26;2014-12-26;1.5;5.8;-1.8;91.0;0.0;925.6;103.4211
2014-12-27;2014-12-27;1.1;2.9;-1.5;95.0;0.0;914.2;103.4414
2014-12-28;2014-12-28;2.0;6.8;-1.3;64.0;0.0;909.4;103.4812
2014-12-29;2014-12-29;1.8;4.8;-0.8;26.0;0.0;923.4;103.4488
2014-12-30;2014-12-30;1.2;6.5;-2.6;47.0;0.0;927.3;103.4318
2014-12-31;2014-12-31;4.9;12.2;-2.1;40.0;0.0;924.8;103.4218
2015-01-01;2015-01-01;1.8;8.8;-1.7;77.0;0.0;930.4;103.41
2015-01-02;2015-01-02;7.5;14.3;1.6;44.0;0.0;933.1;103.38
2015-01-03;2015-01-03;8.0;15.3;3.8;51.0;0.0;931.2;103.34
2015-01-04;2015-01-04;6.5;13.6;3.3;65.0;0.0;929.2;103.29
2015-01-05;2015-01-05;6.6;13.7;2.7;65.0;0.0;927.1;103.25
2015-01-06;2015-01-06;3.7;11.1;0.7;87.0;0.0;923.4;103.21
2015-01-07;2015-01-07;4.1;9.9;1.5;86.0;0.0;927.9;103.19
2015-01-08;2015-01-08;3.8;9.3;1.5;83.0;0.0;933.0;103.16
2015-01-09;2015-01-09;5.8;12.2;1.9;69.0;0.0;936.2;103.13
2015-01-10;2015-01-10;11.1;18.5;5.8;51.0;0.0;929.8;103.11
2015-01-11;2015-01-11;5.0;12.4;1.8;86.0;0.0;926.6;103.07
2015-01-12;2015-01-12;5.2;12.8;-0.5;66.0;0.0;929.7;103.05
2015-01-13;2015-01-13;5.7;12.9;2.3;77.0;0.0;923.2;103.01
2015-01-14;2015-01-14;4.8;11.1;1.6;82.0;0.0;922.5;102.97
